Level,Brand,Main,Category,Parent,Market,Why?,Proof,Alternatives
DO_NOT_BUY,Korea Glow,Personal Care-Beauty,Skincare-Affordable,Unilever,Southeast Asia,"Unilever operates in Israel through its local subsidiary Unilever Israel Foods Ltd. It has forced its other subsidiary Ben & JerryÕs into maintaining business with Israel, including selling to its illegal settlements. Unilever profits from the Israeli economy while remaining silent on the injustice of the Occupation.",https://bdsmovement.net/news/unilever-stop-undermining-ben-jerrys-decision-end-israel-settlement-business,
DO_NOT_BUY,Korkunov,Food-Sweets,Chocolate-Premium,Mars,,Mars committed investing $1 Billion dollars in partnership with Jerusalem Venture Partners (JVP) to foster food tech solutions in Israel,https://aus.mars.com/news-and-stories/press-releases/mars-partners-with-jerusalem-venture-partners,
DO_NOT_BUY,Kotex,Personal Care-Hygiene,Feminine Products,Kimberly-Clark,,"Kimberly-Clark is a significant customer of Avgol (19% of revenue), a company with a factory in the Barkan Industrial Area, adjacent to the illegal Israeli settlement of Barkan in the occupied West Bank.",https://investigate.afsc.org/company/indorama-ventures,
DO_NOT_BUY,KotijŠŠtelš,Food,Ice Cream,Nestle,Europe,Nestle owns a controlling stake in Osem. Osem is an Israeli food manufacturer which operates in Occupied Palestine.,https://en.wikipedia.org/wiki/Osem_(company),
DO_NOT_BUY,Krave Cereal,Food,Cereal,Kellanova,,"Kellanova sells its products in Israel through large local distributor Schestowitz Ltd, profiting from the Israeli economy while silent on the injustice of the Occupation. Its Annual Revenue was $19.14 billion in 2023, higher than the GDP of 86 countries.",https://en.globes.co.il/en/article-754126,
DO_NOT_BUY,Krest Soda,Food-Beverage,Soda | Lemonade,Coca-Cola,Africa,"Coca-Cola operates a factory in the illegal Israeli settlement of Atarot, which is built in Occupied Palestine.",https://www.foa.org.uk/campaign/boycottcocacola,
DO_NOT_BUY,Krispy Kreme,Restaurants,Coffee and Pastry Shops,JAB Holding Company,,"Krispy Kreme is owned by JAB Holding. JAB Holding Company funds the Landecker Foundation, which is a German organization fighting anti-semitism by supporting Hillel, a Zionist campus group, and cooperating with Hebrew University, without advocating for justice for Palestinians.",https://www.alfredlandecker.org/en/projects/cooperation-with-the-hebrew-university-of-jerusalem,
DO_NOT_BUY,Kropla Beskidu,Food-Beverage,Water,Coca-Cola,Poland,"Coca-Cola operates a factory in the illegal Israeli settlement of Atarot, which is built in Occupied Palestine.",https://www.foa.org.uk/campaign/boycottcocacola,
DO_NOT_BUY,Krug,Food-Beverage,Alcohol,LVMH,,This brand is owned by LVMH. LVMH owner Bernard Arnault invests hundreds of millions in Israeli companies.,https://www.timesofisrael.com/luxury-goods-magnate-bernard-arnault-invests-in-israeli-cybersecurity-firm-wiz/,
DO_NOT_BUY,Kuat Soda,Food-Beverage,Soda,Coca-Cola,Brazil,"Coca-Cola operates a factory in the illegal Israeli settlement of Atarot, which is built in Occupied Palestine.",https://www.foa.org.uk/campaign/boycottcocacola,
DO_NOT_BUY,Kukident,Personal Care-Dental,Denture Care,Procter and Gamble,Europe,"P&G is one of the largest clients of Israeli company Avgol, which makes textiles for hygienic products. Avgol Nonwoven operates a plant in the Barkan industrial complex, an illegal Israeli manufacturing settlement on the West Bank adjacent to the settlements of Barkan and Ariel.",https://www.arabamerica.com/10-brands-youll-give-youre-boycotting-israel/,
DO_NOT_BUY,Kuner,Food,Mayonnaise,Unilever,Europe,"Unilever operates in Israel through its local subsidiary Unilever Israel Foods Ltd. It has forced its other subsidiary Ben & JerryÕs into maintaining business with Israel, including selling to its illegal settlements. Unilever profits from the Israeli economy while remaining silent on the injustice of the Occupation.",https://bdsmovement.net/news/unilever-stop-undermining-ben-jerrys-decision-end-israel-settlement-business,
DO_NOT_BUY,Kusmi Tea,Food,Tea-Packaged,Nestle,Asia,Nestle owns a controlling stake in Osem. Osem is an Israeli food manufacturer which operates in Occupied Palestine.,https://en.wikipedia.org/wiki/Osem_(company),
DO_NOT_BUY,KVD Beauty,Personal Care-Beauty,Cosmetics,LVMH,,This brand is owned by LVMH. LVMH owner Bernard Arnault invests hundreds of millions in Israeli companies.,https://www.timesofisrael.com/luxury-goods-magnate-bernard-arnault-invests-in-israeli-cybersecurity-firm-wiz/,
DO_NOT_BUY,KY,Personal Care-Health,Mens Health,Reckitt Benckiser,,Reckitt BenckiserÊsigned a cooperation agreement with the Israel Innovation Authority seeking investments in Israeli startups.,https://en.globes.co.il/en/article-reckitt-benckiser-seeks-investments-in-israeli-cos-1001262747,
DO_NOT_BUY,Kykkos Water,Food-Beverage,Soda,Coca-Cola,Europe,"Coca-Cola operates a factory in the illegal Israeli settlement of Atarot, which is built in Occupied Palestine.",https://www.foa.org.uk/campaign/boycottcocacola,
DO_NOT_BUY,L Pads,Personal Care-Hygiene,Feminine Products,Procter and Gamble,,"P&G is one of the largest clients of Israeli company Avgol, which makes textiles for hygienic products. Avgol Nonwoven operates a plant in the Barkan industrial complex, an illegal Israeli manufacturing settlement on the West Bank adjacent to the settlements of Barkan and Ariel.",https://www.arabamerica.com/10-brands-youll-give-youre-boycotting-israel/,
DO_NOT_BUY,LÕOreal,Personal Care-Beauty,Cosmetics,L'Oreal,,L'Oreal has heavy investment in and operates a factory in Occupied Palestine.,https://bdsmovement.net/news/l%E2%80%99oreal-makeup-israeli-apartheid,
DO_NOT_BUY,La Grande Epicerie,Retail,Luxury Stores,LVMH,France,This brand is owned by LVMH. LVMH owner Bernard Arnault invests hundreds of millions in Israeli companies.,https://www.timesofisrael.com/luxury-goods-magnate-bernard-arnault-invests-in-israeli-cybersecurity-firm-wiz/,
DO_NOT_BUY,La Laitiere,Food,Ice Cream,Nestle,Europe,Nestle owns a controlling stake in Osem. Osem is an Israeli food manufacturer which operates in Occupied Palestine.,https://en.wikipedia.org/wiki/Osem_(company),
DO_NOT_BUY,La Lechera,Food,Milk Products,Nestle,,Nestle owns a controlling stake in Osem. Osem is an Israeli food manufacturer which operates in Occupied Palestine.,https://en.wikipedia.org/wiki/Osem_(company),
DO_NOT_BUY,La Mer,Personal Care-Beauty,Skincare-Men,Estee Lauder,,"La Mer is owned by Estee Lauder, who's ownership, especially Ronald Lauder, has extremist zionist views and financially and politically supports Israeli occupation of Palestinian land.",https://www.jnf.org/menu-3/speakers-bureau/bio-page?id=830973c9-caae-67a8-a4cf-ff000038378d,
DO_NOT_BUY,La Prairie,Personal Care-Beauty,Skincare-Anti Aging,Beiersdorf,,"La Prairie is owned by Bieiersdorf, which has a 60% interest in it's Israeli subsidiary Alpa-BDF Ltd., located in Herzeliya.",https://reports.beiersdorf.com/annual-report/2022/additional-information/beiersdorf-ag-s-shareholdings.html,
DO_NOT_BUY,La Recette,Household-Cleaning,Laundry Detergent,Procter and Gamble,Europe,"P&G is one of the largest clients of Israeli company Avgol, which makes textiles for hygienic products. Avgol Nonwoven operates a plant in the Barkan industrial complex, an illegal Israeli manufacturing settlement on the West Bank adjacent to the settlements of Barkan and Ariel.",https://www.arabamerica.com/10-brands-youll-give-youre-boycotting-israel/,
DO_NOT_BUY,La Roche Posay,Personal Care-Beauty,Skincare,L'Oreal,,L'Oreal has heavy investment in and operates a factory in Occupied Palestine.,https://bdsmovement.net/news/l%E2%80%99oreal-makeup-israeli-apartheid,
DO_NOT_BUY,La Samaritaine,Retail,Luxury Stores,LVMH,France,This brand is owned by LVMH. LVMH owner Bernard Arnault invests hundreds of millions in Israeli companies.,https://www.timesofisrael.com/luxury-goods-magnate-bernard-arnault-invests-in-israeli-cybersecurity-firm-wiz/,
DO_NOT_BUY,La Vie,Food-Beverage,Water,Nestle,,Nestle owns a controlling stake in Osem. Osem is an Israeli food manufacturer which operates in Occupied Palestine.,https://en.wikipedia.org/wiki/Osem_(company),
DO_NOT_BUY,Lab Series,Personal Care-Beauty,Skincare,Estee Lauder,,"Lab Series is owned by Estee Lauder, who's ownership, especially Ronald Lauder, has extremist zionist views and financially and politically supports Israeli occupation of Palestinian land.",https://www.jnf.org/menu-3/speakers-bureau/bio-page?id=830973c9-caae-67a8-a4cf-ff000038378d,
DO_NOT_BUY,Labello,Personal Care-Health,Lip Balm,Beiersdorf,,"Labello is owned by Bieiersdorf, which has a 60% interest in it's Israeli subsidiary Alpa-BDF Ltd., located in Herzeliya.",https://reports.beiersdorf.com/annual-report/2022/additional-information/beiersdorf-ag-s-shareholdings.html,
DO_NOT_BUY,Laboratoire Mediflor,Personal Care-Beauty,Skincare,Procter and Gamble,Europe,"P&G is one of the largest clients of Israeli company Avgol, which makes textiles for hygienic products. Avgol Nonwoven operates a plant in the Barkan industrial complex, an illegal Israeli manufacturing settlement on the West Bank adjacent to the settlements of Barkan and Ariel.",https://www.arabamerica.com/10-brands-youll-give-youre-boycotting-israel/,
DO_NOT_BUY,Labrador Source Water,Food-Beverage,Water-Bulk,Primo Water Corp,Canada,"Primo Water owns Eden Springs, a British-Israeli water company which steals water resources from the farmers and towns in the Golan Heights, restricting access to it for non Israelis.",https://bdsmovement.net/news/bds-victory-against-eden-springs,
DO_NOT_BUY,Lacoste,Fashion,Mens Clothing and Accessories | Womens Clothing and Accessories,Maus Frres SA,,"Uses Delta Galil fabric, an Israeli textile company with manufacturing and operations in illegal West Bank settlements.",http://www.inminds.com/boycott-delta-galil.html,
DO_NOT_BUY,Lacta Chocolate,Food-Sweets,Chocolate,Mondelez International,Greece,Mondelez invests in Israeli startups in Occupied Palestine.,https://ir.mondelezinternational.com/news-releases/news-release-details/mondelez-international-snackfutures-makes-seed-investment,
DO_NOT_BUY,Lactaid,Personal Care-Health,Stomach,J&J (Kenvue),,"Johnson & JohnsonÊowns companies in Israel, engaging in various sectors including healthcare, pharmaceuticals, and medical devices, furthering its global presence in these critical industries.",https://www.jnjcareers.co.il/en,
DO_NOT_BUY,Lactogen,Baby,Baby Formula,Nestle,,Nestle owns a controlling stake in Osem. Osem is an Israeli food manufacturer which operates in Occupied Palestine.,https://en.wikipedia.org/wiki/Osem_(company),
DO_NOT_BUY,Lady Speed Stick,Personal Care-Hygiene,Deodorant-Women,Colgate Palmolive,,"Colgate Palmolive maintains a Hebrew language site for Israel, selling its products through large local distributor Schestowitz Ltd. Colgate profits from the Israeli economy while silent on the injustice of the Occupation. Its Annual Revenue was $19.14 billion in 2023, higher than the GDP of 86 countries.",https://www.palmolive.co.il,
DO_NOT_BUY,Lancaster Beauty,Personal Care-Beauty,Skincare,Coty,,"Coty is majority-owned by JAB Holding. JAB Holding Company funds the Landecker Foundation, which is a German organization fighting anti-semitism by supporting Hillel, a Zionist campus group, and cooperating with Hebrew University, without advocating for justice for Palestinians.",https://www.alfredlandecker.org/en/projects/cooperation-with-the-hebrew-university-of-jerusalem,
DO_NOT_BUY,Lancome,Personal Care-Beauty,Skincare,L'Oreal,,L'Oreal has heavy investment in and operates a factory in Occupied Palestine.,https://bdsmovement.net/news/l%E2%80%99oreal-makeup-israeli-apartheid,
DO_NOT_BUY,Landmark Wines,Food-Beverage,Alcohol,The Wonderful Company,,The Wonderful Company owners Stewart and Lynda Resnick donated $50 million to Israel's Technion Institute for furthering sustainable development while ignoring justice for Palestinians.,https://www.jpost.com/israel-news/article-725521,
DO_NOT_BUY,Lanitis Dairy,Food,Milk Products,Coca-Cola,Greece,"Coca-Cola operates a factory in the illegal Israeli settlement of Atarot, which is built in Occupied Palestine.",https://www.foa.org.uk/campaign/boycottcocacola,
DO_NOT_BUY,Lanitis Juice,Food-Beverage,Juice,Coca-Cola,Greece,"Coca-Cola operates a factory in the illegal Israeli settlement of Atarot, which is built in Occupied Palestine.",https://www.foa.org.uk/campaign/boycottcocacola,
DO_NOT_BUY,LAtelier Fred,Fashion,Watches-High End,L'Oreal,,L'Oreal has heavy investment in and operates a factory in Occupied Palestine.,https://bdsmovement.net/news/l%E2%80%99oreal-makeup-israeli-apartheid,
DO_NOT_BUY,Laura Mercier,Personal Care-Beauty,Cosmetics,Orveon,,"Orveon is owned by Advent International, which has large investments in the weapons industry.",https://www.ft.com/content/d70982dc-ffec-4055-847b-49ab0b2dd843,
DO_NOT_BUY,Lavazza,Food,Coffee-Packaged,FinLav S.p.A.,,Lavazza pressured Arsenal FC to silence player Mohamed Elneny for his responsible online support of Palestinians.,https://www.mayniaga.com/avoid-supporting-coffee-companies-linked-to-israeli-operations/,
DO_NOT_BUY,Lays,Food-Snacks,Chips,PepsiCo,,"The owner of Lays, PepsiCo, bought SodaStream for $3.2bn and owns 50% of Sabra both of which had taken advantage of the Israeli occupation of Palestine.",https://www.bloomberg.com/view/articles/2018-08-22/pepsico-s-sodastream-purchase-is-sweet-news-for-israelis?leadSource=uverify%20wall#xj4y7vzkg,
DO_NOT_BUY,LC1,Food,Yogurt,Nestle,,Nestle owns a controlling stake in Osem. Osem is an Israeli food manufacturer which operates in Occupied Palestine.,https://en.wikipedia.org/wiki/Osem_(company),
DO_NOT_BUY,Le Bon Marche,Retail,Luxury Stores,LVMH,France,This brand is owned by LVMH. LVMH owner Bernard Arnault invests hundreds of millions in Israeli companies.,https://www.timesofisrael.com/luxury-goods-magnate-bernard-arnault-invests-in-israeli-cybersecurity-firm-wiz/,
DO_NOT_BUY,Le Labo,Personal Care-Beauty,Skincare,Estee Lauder,,"Le Labo is owned by Estee Lauder, who's ownership, especially Ronald Lauder, has extremist zionist views and financially and politically supports Israeli occupation of Palestinian land.",https://www.jnf.org/menu-3/speakers-bureau/bio-page?id=830973c9-caae-67a8-a4cf-ff000038378d,
