name;website;image_url;categories;parent name;parent location;parent level;reason;source_url
Doublemint;;https://upload.wikimedia.org/wikipedia/commons/thumb/9/99/Doublemint_logo.svg/2560px-Doublemint_logo.svg.png;[];Mars Inc;global;alternative;"Owned by **Mars Inc**.

**Mars** will support Israeli start-ups and the formation of companies, and will work together with leading Israeli academic institutions, such as the Hebrew University, the Weizmann Institute, the Technion, Migall and Tel Hai College, among others, to further Foodtech innovations.";https://www.foodmanufacturing.com/home/news/13251464/mars-incorporated-partners-with-jerusalem-venture-partners-to-foster-foodtech-solutions-in-israel
Dove (Mars);;https://cdn.discordapp.com/attachments/1171937769346584666/1173689481883291690/120.webp?ex=6564de82&is=65526982&hm=1ddb40b4543c4a0c2ae6b9862a21fee3f138c6d9a63b1267ee217c44785c2592&;[];Mars Inc;global;alternative;"Owned by **Mars Inc**.

**Mars** will support Israeli start-ups and the formation of companies, and will work together with leading Israeli academic institutions, such as the Hebrew University, the Weizmann Institute, the Technion, Migall and Tel Hai College, among others, to further Foodtech innovations.";https://www.foodmanufacturing.com/home/news/13251464/mars-incorporated-partners-with-jerusalem-venture-partners-to-foster-foodtech-solutions-in-israel
Downy;;https://1000logos.net/wp-content/uploads/2020/04/Downy-Logo.png;[];Procter and Gamble;global;alternative;"Owned by **Procter and Gamble**.

**Procter and Gamble** opened an R&D center in Tel Aviv, Occupied Palestine, in which it invests $2bn annually.";https://www.forbes.com/sites/ricardogeromel/2012/05/16/procter-and-gamble-israel-startup/?sh=766ad3d811f5
Dreamies;;https://cdn.worldvectorlogo.com/logos/dreamies.svg;[];Mars Inc;global;alternative;"Owned by **Mars Inc**.

**Mars** will support Israeli start-ups and the formation of companies, and will work together with leading Israeli academic institutions, such as the Hebrew University, the Weizmann Institute, the Technion, Migall and Tel Hai College, among others, to further Foodtech innovations.";https://www.foodmanufacturing.com/home/news/13251464/mars-incorporated-partners-with-jerusalem-venture-partners-to-foster-foodtech-solutions-in-israel
Dr.Jart+;;;[];Estée Lauder;global;alternative;"Dr.Jart+ is owned by **Estée Lauder**.

**Ronald Lauder**, who together with his brother Leonard Lauder inherited the Estee Lauder company, is the president of the **World Jewish Congress**, and chairman of the Jewish National Fund, and is a **zionist** with extremist views and financially and politically supports **Israeli** occupation of Palestinian land.";https://www.jnf.org/menu-3/speakers-bureau/bio-page?id=830973c9-caae-67a8-a4cf-ff000038378d
Dr. Pepper;;https://1000logos.net/wp-content/uploads/2017/10/Dr-Pepper-Logo.png;[];The Coca-Cola Company;global;alternative;"Owned by **The Coca-Cola Company**. (Only in United Kingdom, Japan, and South Korea)
Owned by **PepsiCo**. (Only in Canada and Oceania)

**Coca-Cola Israel** owns dairy farms in the illegal Israeli settlements of Shadmot Mechola in the Jordan Valley and a plant in the industrial zone of Katzerin in the occupied Golan Heights.

**PepsiCo** bought SodaStream for $3.2bn and owns 50% of Sabra both of which had taken advantage of the Israeli occupation of Palestine.";http://www.inminds.com/boycott-coca-cola.html
Durex;;;[];Reckitt Benckiser;global;alternative;"Owned by **Reckitt Benckiser**

**Reckitt Benckiser** signs a cooperation agreement with the Israel Innovation Authority.";https://en.globes.co.il/en/article-reckitt-benckiser-seeks-investments-in-israeli-cos-1001262747
Duyvis;;https://www.duyvis.nl/prod/s3fs-public/2022-03/s8.png;[];PepsiCo;global;alternative;"Owned by **PepsiCo**.

**PepsiCo** bought SodaStream for $3.2bn and owns 50% of Sabra both of which had taken advantage of the Israeli occupation of Palestine.";https://www.bloomberg.com/view/articles/2018-08-22/pepsico-s-sodastream-purchase-is-sweet-news-for-israelis?leadSource=uverify%20wall#xj4y7vzkg
Ebly;;https://levillagebyca.com/app/uploads/sites/7/2023/07/ebly-logo-1024x609.png;[];Mars Inc;global;alternative;"Owned by **Mars Inc**.

**Mars** will support Israeli start-ups and the formation of companies, and will work together with leading Israeli academic institutions, such as the Hebrew University, the Weizmann Institute, the Technion, Migall and Tel Hai College, among others, to further Foodtech innovations.";https://www.foodmanufacturing.com/home/news/13251464/mars-incorporated-partners-with-jerusalem-venture-partners-to-foster-foodtech-solutions-in-israel
Eclipse;;https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRDCYxqxnftUBTYWuBpi6CUZ1w5X2stjNY3Dg&usqp=CAU;[];Mars Inc;global;alternative;"Owned by **Mars Inc**.

**Mars** will support Israeli start-ups and the formation of companies, and will work together with leading Israeli academic institutions, such as the Hebrew University, the Weizmann Institute, the Technion, Migall and Tel Hai College, among others, to further Foodtech innovations.";https://www.foodmanufacturing.com/home/news/13251464/mars-incorporated-partners-with-jerusalem-venture-partners-to-foster-foodtech-solutions-in-israel
Editions de parfums Frederic Malle;;;[];Estée Lauder;global;alternative;"Editions de parfums Frederic Malle is owned by **Estée Lauder**.

**Ronald Lauder**, who together with his brother Leonard Lauder inherited the Estee Lauder company, is the president of the **World Jewish Congress**, and chairman of the Jewish National Fund, and is a **zionist** with extremist views and financially and politically supports **Israeli** occupation of Palestinian land.";https://www.jnf.org/menu-3/speakers-bureau/bio-page?id=830973c9-caae-67a8-a4cf-ff000038378d
Elementor;;https://elementor.com/wp-content/uploads/2021/10/logo-type-red.svg;[];;global;alternative;**Elementor** is an Israeli software development company.;https://en.wikipedia.org/wiki/Elementor#:~:text=Elementor%20Ltd.%20is%20an%20Israeli,drag%2Dand%2Ddrop%20technique.
Elevit;;https://tukuz.com/wp-content/uploads/2019/05/elevit-logo-vector.png;[];Bayer;global;alternative;"Owned by **Bayer**.

There is a partnership between **Bayer** and the Israeli Innovation Authority. The Israel Innovation Authority (IIA) is the support arm of the Israeli government, charged with fostering the development of industrial research and development in the State of Israel.";https://www.bayer.com/en/il/climate-tech-program
Elle;;https://s29.q4cdn.com/481127684/files/images/2023/03/ELLE_Magazine_Logo.svg;[];;global;alternative;"**Elle Partnership**

**Elle** has partnered with **Delta Galil Industries**, Ltd. (DELT/Tel Aviv Stock Exchange), the global manufacturer and marketer of branded and private label apparel products for men, women, and children. **Delta Galil Industries** is an **Israeli** textile firm headquartered in **Tel Aviv**, with plants around the world.";https://deltagalil.com/brands/licensed-brands/default.aspx
Elseve;;https://1000logos.net/wp-content/uploads/2021/04/Elseve-logo.png;[];L'Oreal;global;alternative;"Owned by **L'Oreal**. 

34.70% of **L’Oreal** is owned by Mrs. Francoise Bettencourt Meyers and her family. 20.1% of **L’Oreal** is owned by **Nestle**. **Nestle** began investing in Israel in 1995 by buying 10% of Israeli food maker Osem Investments, increasing its ownership to 50.1% two years later giving it the controlling share and now owns a 53.8 percent stake in Osem Swiss food giant **Nestle** will set up a global research and development center for snack foods next year in Sderot, a town in Israel's Negev desert, the Maariv.";https://www.loreal-finance.com/eng/share-ownership
Emilio Pucci;;https://upload.wikimedia.org/wikipedia/commons/thumb/4/44/Pucci_logo.svg/2560px-Pucci_logo.svg.png;[];EMILIO PUCCI;global;alternative;"**EMILIO PUCCI** is owned by **LVMH**.

Bernard Arnault, the chairman and **CEO** of **LMVH** Moet Hennessy-Louis Vuitton, and the world’s richest man according to Forbes, has **invested** in cybersecurity firm, **Wiz**, the **Israeli** maker of cloud security solutions for enterprises.";https://www.timesofisrael.com/luxury-goods-magnate-bernard-arnault-invests-in-israeli-cybersecurity-firm-wiz/
Era;;https://static.wikia.nocookie.net/logopedia/images/c/cd/Era200x200.jpg/revision/latest?cb=20201205150122;[];Procter and Gamble;global;alternative;"Owned by **Procter and Gamble**.

**Procter and Gamble** opened an R&D center in Tel Aviv, Occupied Palestine, in which it invests $2bn annually.";https://www.forbes.com/sites/ricardogeromel/2012/05/16/procter-and-gamble-israel-startup/?sh=766ad3d811f5
Erikli ;;https://logowik.com/content/uploads/images/379_erikli_su.jpg;[];Nestlé;global;alternative;"Owned by **Nestlé**.

**Nestlé** is 100% owned by swiss. **Nestlé** began investing in Israel in 1995 by buying 10% of Israeli food maker Osem Investments, increasing its ownership to 50.1% two years later giving it the controlling share and now owns a 53.8 percent stake in Osem Swiss food giant **Nestlé** will set up a global research and development centre for snack foods in Sderot, a town in Israel's Negev desert, the Maariv newspaper reported on Sunday. ";https://www.just-food.com/news/israel-nestle-to-up-stake-in-osem/?cf-view
Essie;;https://upload.wikimedia.org/wikipedia/commons/5/58/Essie_logo.png;[];Essie;global;alternative;"**Essie** is owned By **L' Oreal**.

**34.70%** of L’Oreal is owned by Mrs. Francoise **Bettencourt** Meyers and her family. **20.1%** of L’ Oreal is owned by **Nestle**. Nestle began investing in Israel in 1995 by buying 10% of Israeli food maker **Osem** Investments, increasing its ownership to 50.1% two years later giving it the controlling share and now owns a **53.8 percent stake** in Osem Swiss food giant Nestle will set up a global research and development center for snack foods next year in Sderot, a town in Israel's Negev desert, the Maariv.";https://www.loreal-finance.com/eng/share-ownership
Estée Lauder;;https://cdn.freebiesupply.com/logos/thumbs/2x/estee-lauder-1-logo.png;[];;global;alternative;**Ronald Lauder**, who together with his brother Leonard Lauder inherited the Estee Lauder company, is the president of the **World Jewish Congress**, and chairman of the Jewish National Fund, and is a **zionist** with extremist views and financially and politically supports **Israeli** occupation of Palestinian land.;https://www.jnf.org/menu-3/speakers-bureau/bio-page?id=830973c9-caae-67a8-a4cf-ff000038378d
Ethel M;;https://assets.stickpng.com/images/60156f50a038420004234a82.png;[];Mars Inc;global;alternative;"Owned by **Mars Inc**.

**Mars** will support Israeli start-ups and the formation of companies, and will work together with leading Israeli academic institutions, such as the Hebrew University, the Weizmann Institute, the Technion, Migall and Tel Hai College, among others, to further Foodtech innovations.";https://www.foodmanufacturing.com/home/news/13251464/mars-incorporated-partners-with-jerusalem-venture-partners-to-foster-foodtech-solutions-in-israel
eToro;;https://logowik.com/content/uploads/images/etoro2139.jpg;[];;global;alternative;Yoni Assia is the CEO of **eToro** and is a staunch zionist who supports the IDF.;https://twitter.com/yoniassia
Evian;;https://upload.wikimedia.org/wikipedia/commons/thumb/1/18/Evian_logo.svg/2560px-Evian_logo.svg.png;[];Danone;global;alternative;"Owned by **Danone**.

**Danone** leads an investment of about NIS 12.5 million in Israel's Wilk, alongside Israeli milk firm Tara.";https://www.jpost.com/business-and-innovation/banking-and-finance/article-743853
Evolve;;https://m.media-amazon.com/images/I/91AujbaU8GL.jpg;[];PepsiCo;global;alternative;"Owned by **PepsiCo**.

**PepsiCo** bought SodaStream for $3.2bn and owns 50% of Sabra both of which had taken advantage of the Israeli occupation of Palestine.
";https://www.bloomberg.com/view/articles/2018-08-22/pepsico-s-sodastream-purchase-is-sweet-news-for-israelis?leadSource=uverify%20wall#xj4y7vzkg
Fa;;https://www.henkel.be/resource/image/656276/1x1/1000/1000/91b5c67f851d9916797cc59fb24b9dc4/F9347DB8756FA957A4C6B5891569C238/fa-logo-be-png.webp;[];Henkel;global;alternative;"Owned by **Henkel**.

**Henkel** invests in Israeli technology namely by investing in Feelit. A company with its roots in Israël.";https://www.henkel.com/press-and-media/press-releases-and-kits/2021-01-07-henkel-invests-in-technology-start-up-feelit-1141594
Fairlife;;https://upload.wikimedia.org/wikipedia/en/1/1c/Fairlifelogo.png;[];The Coca-Cola Company;global;alternative;"Owned by **The Coca-Cola Company**.

**Coca-Cola Israel** owns dairy farms in the illegal Israeli settlements of Shadmot Mechola in the Jordan Valley and a plant in the industrial zone of Katzerin in the occupied Golan Heights.";http://www.inminds.com/boycott-coca-cola.html
Fairy;;https://assets.stickpng.com/thumbs/5ecb94af3197b1000485b0b7.png;[];Procter and Gamble;global;alternative;"Owned by **Procter and Gamble**.

**Procter and Gamble** opened an R&D center in Tel Aviv, Occupied Palestine, in which it invests $2bn annually.";https://www.forbes.com/sites/ricardogeromel/2012/05/16/procter-and-gamble-israel-startup/?sh=766ad3d811f5
Falim;;https://d1yjjnpx0p53s8.cloudfront.net/styles/logo-thumbnail/s3/052014/falim_logo.png?itok=rMvbhBr9;[];Mondelez International, Inc.;global;alternative;"Owned by **Mondelez International, Inc.**

**Mondelez International Inc.** on Nov. 10(2020) announced a seed investment in Torr FoodTech, an early stage company based in Israel that has developed proprietary technology Mondelez said “brings real, simple ingredients together to offer multi-textural, sensorial experiences.""";https://www.foodbusinessnews.net/articles/17261-mondelez-invests-in-israel-food-tech-startup
