name;website;categories;parent name;parent location;parent level;reason;source_url
Colors;;[];Paramount Global;global;direct;"Owned by **Paramount Global**.

**Paramount Global** stated, 'We stand with the people of Israel and the global Jewish community.""";https://variety.com/2023/film/news/hollywood-studios-israel-palestine-hamas-attacks-1235753540/
Columbia;;[];;global;direct;"**Columbia Partnership**

**Columbia** has partnered with **Delta Galil Industries**, Ltd. (DELT/Tel Aviv Stock Exchange), the global manufacturer and marketer of branded and private label apparel products for men, women, and children. **Delta Galil Industries** is an **Israeli** textile firm headquartered in **Tel Aviv**, with plants around the world.";https://deltagalil.com/brands/licensed-brands/default.aspx
Combos;;[];Mars Inc;global;direct;"Owned by **Mars Inc**.

**Mars** will support Israeli start-ups and the formation of companies, and will work together with leading Israeli academic institutions, such as the Hebrew University, the Weizmann Institute, the Technion, Migall and Tel Hai College, among others, to further Foodtech innovations.";https://www.foodmanufacturing.com/home/news/13251464/mars-incorporated-partners-with-jerusalem-venture-partners-to-foster-foodtech-solutions-in-israel
Adidas;;[];Adidas AG;global;direct;"**Adidas Underwear Partnership**

**Adidas Underwear** has partnered with **Delta Galil Industries**, Ltd. (DELT/Tel Aviv Stock Exchange), the global manufacturer and marketer of branded and private label apparel products for men, women, and children. **Delta Galil Industries** is an **Israeli** textile firm headquartered in **Tel Aviv**, with plants around the world.";https://adidasunderwear.com/pages/adidas-underwear-partnership
Amazon;;[];Amazon.com, Inc.;global;direct;"Amazon and Google are working together on **Project Nimbus**. 
**Project Nimbus** is a $1.2bn contract to provide cloud services for the **Israeli military and government**. This technology allows for further surveillance of and **unlawful data collection** on Palestinians, and facilitates expansion of Israel’s **illegal settlements** on Palestinian land.";https://www.theguardian.com/commentisfree/2021/oct/12/google-amazon-workers-condemn-project-nimbus-israeli-military-contract
Ariel;;[];Procter and Gamble;global;direct;"Owned by **Procter and Gamble**.

**Procter and Gamble** opened an R&D center in Tel Aviv, Occupied Palestine, in which it invests $2bn annually.";https://www.forbes.com/sites/ricardogeromel/2012/05/16/procter-and-gamble-israel-startup/?sh=766ad3d811f5
AXA;;[];;global;direct;**AXA** invests in Israeli banks, which finance the theft of Palestinian land and natural resources.;https://bdsmovement.net/axa-divest
Bank of America;;[];;global;direct;**Bank of America** was part of a $500m loan deal with a consortium of lenders, into Elbit Systems Ltd, the Israeli weapons manufacturer.;https://breachmedia.ca/revealed-bmo-bankrolled-israeli-weapons-maker-with-a-90m-loan/
BNP Paribas;;[];;global;direct;**BNP Paribas** was part of a $500m loan deal with a consortium of lenders, into Elbit Systems Ltd, the Israeli weapons manufacturer.;https://breachmedia.ca/revealed-bmo-bankrolled-israeli-weapons-maker-with-a-90m-loan/
Booking.com;;[];;global;direct;**Booking.com** allows listings in occupied Palestinian territory, and after announcing it will remove 200 of such listings, it reversed its decision, showing it is knowingly complicit in Israels occupation.;https://www.aljazeera.com/news/2022/10/5/is-booking-com-reversal-palestine-corporate-hypocrisy
Burger King;;[];;global;direct;**Burger King** Israel supports IDF by providing free food and drinks to Israeli militants.;https://www.instagram.com/p/CyORRWHIqeH/?img_index=1
Carrefour;;[];;global;direct;**The Carrefour Group** has opened around 50 stores in Israel and is planning to open a further 100 by 2024.;https://www.carrefour.com/en/news/2023/arrivee-de-carrefour-en-israel
Chanel;;[];;global;direct;**Chanel** reportedly said it will make a donation of $4 million to organizations providing emergency humanitarian aid to southern Israel;https://www.algemeiner.com/2023/10/18/chanel-tory-burch-others-fashion-donate-help-israelis-impacted-hamas-war/
Cif;;[];Unilever;global;direct;"Owned by **Unilever**.

**Cif** and Ben & Jerry's are owned by **Unilever**. When Ben & Jerry's decided to stop selling its products in Israel, **Unilever** sold off the Israeli distribution rights to Avi Zinger to circumvent their decision and to force Ben & Jerry's brand name to continue selling in Israel.";https://www.unilever.com/news/press-and-media/press-releases/2022/unilever-reaches-new-business-arrangement-for-ben-jerrys-in-israel/
Coca Cola;;[];The Coca-Cola Company;global;direct;"Owned by **The Coca-Cola Company**.

**Coca-Cola Israel** owns dairy farms in the illegal Israeli settlements of Shadmot Mechola in the Jordan Valley and a plant in the industrial zone of Katzerin in the occupied Golan Heights.";http://www.inminds.com/boycott-coca-cola.html
Commerzbank AG;;[];;global;direct;**Commerzbank's** stated, 'The violence against the Israeli civilian population is unjustifiable. We as **Commerzbank** mourn the victims of this senseless outbreak of violence and stand by Israel's side.';https://de.linkedin.com/posts/commerzbank-ag_israel-activity-7117085362274885632-VixY?trk=public_profile_like_view
Dash;;[];Procter and Gamble;global;direct;"Owned by **Procter and Gamble**.

**Procter and Gamble** opened an R&D center in Tel Aviv, Occupied Palestine, in which it invests $2bn annually.";https://www.forbes.com/sites/ricardogeromel/2012/05/16/procter-and-gamble-israel-startup/?sh=766ad3d811f5
Dell;;[];;global;direct;Michael Dell, the founder of **Dell**, is a member of the Friends of the IDF, which raises money for the Israeli military. He has donated millions so far and continues to do so.;https://www.bloomberg.com/news/articles/2014-11-07/ellison-adelson-donate-to-israeli-soldiers?leadSource=uverify%20wall#xj4y7vzkg
Dior;;[];LVMH;global;direct;"Dior is owned by **LVMH**.

Bernard Arnault, the chairman and **CEO** of **LMVH** Moet Hennessy-Louis Vuitton, and the world’s richest man according to Forbes, has **invested** in cybersecurity firm, **Wiz**, the **Israeli** maker of cloud security solutions for enterprises.";https://www.timesofisrael.com/luxury-goods-magnate-bernard-arnault-invests-in-israeli-cybersecurity-firm-wiz/
Disney;;[];The Walt Disney Company;global;direct;"Owned by **The Walt Disney Company**.

**The Walt Disney Company** Donates To Support Humanitarian Relief Following Terrorist Attacks In Israel.";https://thewaltdisneycompany.com/the-walt-disney-company-donates-to-support-humanitarian-relief-following-terrorist-attacks-in-israel-2/
Doritos;;[];PepsiCo;global;direct;"Owned by **PepsiCo**.

**PepsiCo** bought SodaStream for $3.2bn and owns 50% of Sabra both of which had taken advantage of the Israeli occupation of Palestine.";https://www.bloomberg.com/view/articles/2018-08-22/pepsico-s-sodastream-purchase-is-sweet-news-for-israelis?leadSource=uverify%20wall#xj4y7vzkg
Dove;;[];Unilever;global;direct;"Owned by **Unilever**.

**Persil** and Ben & Jerry's are owned by **Unilever**. When Ben & Jerry's decided to stop selling its products in Israel, **Unilever** sold off the Israeli distribution rights to Avi Zinger to circumvent their decision and to force Ben & Jerry's brand name to continue selling in Israel.";https://www.unilever.com/news/press-and-media/press-releases/2022/unilever-reaches-new-business-arrangement-for-ben-jerrys-in-israel/
Dreft;;[];Procter and Gamble;global;direct;"Owned by **Procter and Gamble**.

**Procter and Gamble** opened an R&D center in Tel Aviv, Occupied Palestine, in which it invests $2bn annually.";https://www.forbes.com/sites/ricardogeromel/2012/05/16/procter-and-gamble-israel-startup/?sh=766ad3d811f5
Fanta;;[];The Coca-Cola Company;global;direct;"Owned by **The Coca-Cola Company**.

**Coca-Cola Israel** owns dairy farms in the illegal Israeli settlements of Shadmot Mechola in the Jordan Valley and a plant in the industrial zone of Katzerin in the occupied Golan Heights.";http://www.inminds.com/boycott-coca-cola.html
Fendi;;[];LVMH;global;direct;"Fendi is owned by **LVMH**.

Bernard Arnault, the chairman and **CEO** of **LMVH** Moet Hennessy-Louis Vuitton, and the world’s richest man according to Forbes, has **invested** in cybersecurity firm, **Wiz**, the **Israeli** maker of cloud security solutions for enterprises.";https://www.timesofisrael.com/luxury-goods-magnate-bernard-arnault-invests-in-israeli-cybersecurity-firm-wiz/
Fuze Tea;;[];The Coca-Cola Company;global;direct;"Owned by **The Coca-Cola Company**.

**Coca-Cola Israel** owns dairy farms in the illegal Israeli settlements of Shadmot Mechola in the Jordan Valley and a plant in the industrial zone of Katzerin in the occupied Golan Heights.";http://www.inminds.com/boycott-coca-cola.html
Gillette;;[];Procter and Gamble;global;direct;"Owned by **Procter and Gamble**.

**Procter and Gamble** opened an R&D center in Tel Aviv, Occupied Palestine, in which it invests $2bn annually.";https://www.forbes.com/sites/ricardogeromel/2012/05/16/procter-and-gamble-israel-startup/?sh=766ad3d811f5
Givenchy;;[];LVMH;global;direct;"Givenchy is owned by **LVMH**.

Bernard Arnault, the chairman and **CEO** of **LMVH** Moet Hennessy-Louis Vuitton, and the world’s richest man according to Forbes, has **invested** in cybersecurity firm, **Wiz**, the **Israeli** maker of cloud security solutions for enterprises.";https://www.timesofisrael.com/luxury-goods-magnate-bernard-arnault-invests-in-israeli-cybersecurity-firm-wiz/
Google;;[];;global;direct;"Amazon and Google are working together on **Project Nimbus**. 

**Project Nimbus** is a $1.2bn contract to provide cloud services for the **Israeli military and government**. This technology allows for further surveillance of and **unlawful data collection** on Palestinians, and facilitates expansion of Israel’s **illegal settlements** on Palestinian land.";https://www.theguardian.com/commentisfree/2021/oct/12/google-amazon-workers-condemn-project-nimbus-israeli-military-contract
Google Chrome;;[];Google Chrome;global;direct;"**Google Chrome** is owned by **Google**

Amazon and Google are working together on **Project Nimbus**. 
**Project Nimbus** is a $1.2bn contract to provide cloud services for the **Israeli military and government**. This technology allows for further surveillance of and **unlawful data collection** on Palestinians, and facilitates expansion of Israel’s **illegal settlements** on Palestinian land.
";https://www.theguardian.com/commentisfree/2021/oct/12/google-amazon-workers-condemn-project-nimbus-israeli-military-contract
Head & Schoulders;;[];Procter and Gamble;global;direct;"Owned by **Procter and Gamble**.

**Procter and Gamble** opened an R&D center in Tel Aviv, Occupied Palestine, in which it invests $2bn annually.";https://www.forbes.com/sites/ricardogeromel/2012/05/16/procter-and-gamble-israel-startup/?sh=766ad3d811f5
H&M;;[];;global;direct;**H&M** maintains a notable presence in Israel with approximately 20 stores, signifying its substantial retail footprint and market engagement in the region.;https://www.hm.com/is/store-locator/israel/
HP (Hewlett Packard);;[];;global;direct;HP provides computer hardware to the Israeli army and maintains data centers through their servers for the Israeli police.;https://bdsmovement.net/boycott-hp
Intel;;[];;global;direct;**Intel** has longstanding operations in Israel, deeply involved in the technology sector, particularly in chip manufacturing. Recently, **Intel** withdrew from the Web Summit, Europe's largest technology conference, in response to the event leader's remarks criticizing Western support for Israel following attacks. This decision highlights the company's stance and its significant business interests in Israel.;https://fortune.com/2023/10/19/intel-siemens-web-summit-withdrew-israel-hamas-attack/
KFC;;[];Yum! Brands;global;direct;"Owned by **Yum! Brands**.

**Yum! Brands** is an investor in Israeli start ups.";https://www.calcalistech.com/ctech/articles/0,7340,L-3901254,00.html
Lay's;;[];PepsiCo;global;direct;"Owned by **PepsiCo**.

**PepsiCo** bought SodaStream for $3.2bn and owns 50% of Sabra both of which had taken advantage of the Israeli occupation of Palestine.";https://www.bloomberg.com/view/articles/2018-08-22/pepsico-s-sodastream-purchase-is-sweet-news-for-israelis?leadSource=uverify%20wall#xj4y7vzkg
